filename,mcd,penalty
common_voice_en_100034.wav,28.377713285273558,0.006557377049180246
common_voice_en_100035.wav,28.42247895409499,0.012958963282937441
common_voice_en_100036.wav,28.236770505634535,0.030973451327433565
common_voice_en_100037.wav,28.875737547176126,0.007476635514018781
common_voice_en_100038.wav,27.803197459129684,0.012448132780082943
common_voice_en_100039.wav,28.871351732383697,0.01830663615560635
common_voice_en_100040.wav,28.846989547825707,0.0
common_voice_en_100041.wav,29.12646118161226,0.0
common_voice_en_100042.wav,28.807669007549084,0.026607538802660757
common_voice_en_100043.wav,29.298650849752374,0.0
common_voice_en_100166.wav,24.964710621637526,0.038147138964577554
common_voice_en_100168.wav,24.984141048102043,0.05363984674329503
common_voice_en_100169.wav,23.959523945857697,0.053932584269662964
common_voice_en_100170.wav,28.242734461099197,0.016666666666666607
common_voice_en_100171.wav,25.761803861438004,0.03797468354430378
common_voice_en_100172.wav,23.98819546172385,0.042328042328042326
common_voice_en_100173.wav,26.492289789527945,0.03296703296703307
common_voice_en_100174.wav,26.706953301786143,0.031809145129224614
common_voice_en_100176.wav,27.58979206271495,0.021598272138228847
common_voice_en_100177.wav,25.81716794058243,0.042328042328042326
common_voice_en_100304.wav,27.651108198697283,0.006993006993007089
common_voice_en_100305.wav,24.921288802531873,0.011869436201780381
common_voice_en_100306.wav,26.96823705174803,0.028169014084507005
common_voice_en_100307.wav,26.926127085930275,0.022031823745410017
common_voice_en_100309.wav,26.443710376950815,0.0159521435692922
common_voice_en_100311.wav,25.904206855588694,0.02586206896551735
common_voice_en_100312.wav,26.285559529925013,0.017817371937639104
common_voice_en_100313.wav,27.307809944156872,0.01025641025641022
common_voice_en_100314.wav,27.954722532504675,0.02754820936639124
common_voice_en_100315.wav,29.99048517841985,0.0
common_voice_en_100316.wav,27.43198557191527,0.013392857142857206
common_voice_en_100317.wav,26.291465229544162,0.014025245441795287
common_voice_en_100318.wav,27.278261484232065,0.008898776418242438
common_voice_en_100319.wav,27.083122783717847,0.003284072249589487
common_voice_en_100320.wav,27.498212704998174,0.011261261261261257
common_voice_en_100321.wav,26.546325337179443,0.015369836695485084
common_voice_en_100322.wav,29.479425164535876,0.007843137254901933
common_voice_en_100323.wav,27.16745822841462,0.02226345083487935
common_voice_en_100324.wav,26.27441094695557,0.020000000000000018
common_voice_en_100325.wav,23.93313271590877,0.033726812816188945
common_voice_en_100326.wav,25.785974443808993,0.008247422680412342
common_voice_en_100327.wav,27.492847774319237,0.020491803278688492
common_voice_en_100328.wav,26.850203402408372,0.03191489361702127
common_voice_en_100329.wav,27.525456276476056,0.008474576271186418
common_voice_en_100330.wav,26.40053169968011,0.009195402298850519
common_voice_en_100331.wav,25.96737317173797,0.02586206896551735
common_voice_en_100332.wav,27.580806590955422,0.023630504833512367
common_voice_en_100333.wav,27.883026901556985,0.0037453183520599342
common_voice_en_100335.wav,26.932797649360833,0.003034901365705611
common_voice_en_100336.wav,29.123569926253015,0.0053547523427042165
common_voice_en_100337.wav,27.87194936736001,0.01567398119122254
common_voice_en_100339.wav,26.949130261057753,0.022328548644338087
common_voice_en_100340.wav,29.782749294222153,0.010075566750629816
common_voice_en_100341.wav,27.60532696677208,0.013392857142857206
common_voice_en_100342.wav,28.651501441137565,0.017817371937639104
common_voice_en_100343.wav,26.17629467984401,0.010526315789473717
common_voice_en_100344.wav,26.48133641739135,0.010471204188481575
common_voice_en_100345.wav,26.581857741247656,0.003502626970227629
common_voice_en_100346.wav,26.681683636245083,0.021052631578947434
common_voice_en_100347.wav,27.071256028559112,0.014897579143389184
common_voice_en_100348.wav,28.61413824231811,0.007518796992481258
common_voice_en_100349.wav,27.751216821050534,0.013355592654423987
common_voice_en_100350.wav,26.64891779678146,0.02857142857142847
common_voice_en_100351.wav,28.104153146143144,0.007398273736128225
common_voice_en_1004468.wav,24.10603480006917,0.013468013468013407
common_voice_en_1004470.wav,23.43896647364532,0.02067946824224509
common_voice_en_1004471.wav,23.497582186121132,0.01403508771929829
common_voice_en_1004472.wav,23.287369956430805,0.04347826086956519
common_voice_en_1004473.wav,22.864456357704615,0.03821656050955413
common_voice_en_10047.wav,24.923001931529814,0.06067172264355358
common_voice_en_10048.wav,26.96166195300433,0.03340757238307357
common_voice_en_10049.wav,25.07767422168769,0.022328548644338087
common_voice_en_10050.wav,26.1256368585182,0.02281368821292773
common_voice_en_10051.wav,25.360207568262997,0.026119402985074647
common_voice_en_10052.wav,25.281422662789634,0.03416149068322971
common_voice_en_10053.wav,26.70294231344607,0.045685279187817285
common_voice_en_10054.wav,26.457016481168004,0.023255813953488413
common_voice_en_10055.wav,25.28141880349175,0.07358738501971085
common_voice_en_100552.wav,16.970431934734528,0.02893309222423146
common_voice_en_100553.wav,18.899215955184875,0.050167224080267525
common_voice_en_100555.wav,18.1828018522484,0.026607538802660757
common_voice_en_100556.wav,18.63659062430068,0.02857142857142847
common_voice_en_100557.wav,18.833629393671355,0.03191489361702127
common_voice_en_10056.wav,23.861973280941353,0.03532008830022071
common_voice_en_10056232.wav,23.82606002551476,0.04056795131845847
common_voice_en_10056233.wav,27.54957835610774,0.0037453183520599342
common_voice_en_10056234.wav,26.000250403071547,0.004750593824228044
common_voice_en_10056235.wav,27.639097427592322,0.0
common_voice_en_10056236.wav,27.85411074513495,0.01941747572815533
common_voice_en_10056237.wav,27.873554277764953,0.02359882005899716
common_voice_en_10057.wav,23.556820557540437,0.038277511961722466
common_voice_en_10058.wav,23.4354235465827,0.011472275334607929
common_voice_en_10059.wav,22.69860855298302,0.039457459926017346
common_voice_en_10060.wav,22.894366948547862,0.01717791411042935
common_voice_en_10061.wav,23.49556004249566,0.03626943005181338
common_voice_en_100703.wav,30.637325087548167,0.0
common_voice_en_100704.wav,29.878814023839762,0.01603206412825653
common_voice_en_100705.wav,28.754088199985784,0.02127659574468077
common_voice_en_100706.wav,31.399213981853777,0.003577817531305927
common_voice_en_100707.wav,29.182524354887793,0.014981273408239737
